id,customer_email,film_title,rental_date,return_date,staff_id,status
10135,JOSEPH.JOY@email.com,TROJAN TOMORROW,2005-07-31T20:57:32.000Z,2005-08-05T21:23:32.000Z,1,delayed
10145,LAWRENCE.LAWTON@email.com,MAJESTIC FLOATS,2005-07-31T21:15:13.000Z,2005-08-06T22:26:13.000Z,1,returned
10184,JANE.BENNETT@email.com,MUSKETEERS WAIT,2005-07-31T23:09:33.000Z,2005-08-05T03:12:33.000Z,2,delayed
10185,JUDITH.COX@email.com,ENCINO ELF,2005-07-31T23:12:11.000Z,2005-08-03T02:03:11.000Z,1,borrowed
10224,SERGIO.STANFIELD@email.com,FIRE WOLVES,2005-08-01T00:31:56.000Z,2005-08-05T20:21:56.000Z,2,returned
10235,MELISSA.KING@email.com,NONE SPIKING,2005-08-01T00:57:48.000Z,2005-08-10T06:38:48.000Z,2,borrowed
10286,NEIL.RENNER@email.com,CADDYSHACK JEDI,2005-08-01T02:35:58.000Z,2005-08-10T04:17:58.000Z,2,borrowed
10297,VIOLET.RODRIQUEZ@email.com,NAME DETECTIVE,2005-08-01T03:05:04.000Z,2005-08-09T05:08:04.000Z,1,borrowed
10328,ANNE.POWELL@email.com,DYING MAKER,2005-08-01T03:56:10.000Z,2005-08-01T22:22:10.000Z,2,delayed
10342,EVA.RAMOS@email.com,BINGO TALENTED,2005-08-01T04:11:11.000Z,2005-08-09T23:27:11.000Z,1,delayed
10407,PEGGY.MYERS@email.com,CANYON STOCK,2005-08-01T06:38:07.000Z,2005-08-02T04:38:07.000Z,2,delayed
10410,STELLA.MORENO@email.com,STRAIGHT HOURS,2005-08-01T06:53:29.000Z,2005-08-10T07:56:29.000Z,1,borrowed
10413,RANDY.GAITHER@email.com,DETECTIVE VISION,2005-08-01T06:59:39.000Z,2005-08-08T02:55:39.000Z,1,lost
10416,OSCAR.AQUINO@email.com,MIGHTY LUCK,2005-08-01T07:08:39.000Z,2005-08-10T08:26:39.000Z,2,returned
10417,JESUS.MCCARTNEY@email.com,SLEEPING SUSPECTS,2005-08-01T07:10:36.000Z,2005-08-02T02:42:36.000Z,2,delayed
10450,RUSSELL.BRINSON@email.com,BALLROOM MOCKINGBIRD,2005-08-01T08:10:03.000Z,2005-08-08T11:34:03.000Z,1,delayed
10452,LEROY.BUSTAMANTE@email.com,HOOK CHARIOTS,2005-08-01T08:11:36.000Z,2005-08-04T12:28:36.000Z,2,delayed
10453,MELANIE.ARMSTRONG@email.com,FREDDY STORM,2005-08-01T08:13:27.000Z,2005-08-08T10:34:27.000Z,2,lost
10462,KATIE.ELLIOTT@email.com,WORKER TARZAN,2005-08-01T08:38:28.000Z,2005-08-02T08:52:28.000Z,2,borrowed
10463,TONI.HOLT@email.com,ENTRAPMENT SATISFACTION,2005-08-01T08:39:43.000Z,2005-08-10T02:42:43.000Z,1,lost
10490,FRANK.WAGGONER@email.com,VOYAGE LEGALLY,2005-08-01T09:37:11.000Z,2005-08-03T09:01:11.000Z,2,returned
10502,KEITH.RICO@email.com,PULP BEVERLY,2005-08-01T10:06:39.000Z,2005-08-05T06:11:39.000Z,1,delayed
10041,CARLOS.COUGHLIN@email.com,PARADISE SABRINA,2005-07-31T18:01:02.000Z,2005-08-07T20:32:02.000Z,1,returned
10051,DENISE.KELLY@email.com,ARACHNOPHOBIA ROLLERCOASTER,2005-07-31T18:14:20.000Z,2005-08-05T18:45:20.000Z,1,lost
10080,JOAN.COOPER@email.com,VOLCANO TEXAS,2005-07-31T19:07:10.000Z,2005-08-04T22:07:10.000Z,2,delayed
10106,ARMANDO.GRUBER@email.com,SABRINA MIDNIGHT,2005-07-31T20:00:47.000Z,2005-08-02T19:11:47.000Z,2,returned
10113,DEREK.BLAKELY@email.com,SUNRISE LEAGUE,2005-07-31T20:10:03.000Z,2005-08-02T20:13:03.000Z,2,lost
10141,SUSAN.WILSON@email.com,ACADEMY DINOSAUR,2005-07-31T21:08:29.000Z,2005-08-06T15:59:29.000Z,1,returned
10166,ROBERTO.VU@email.com,VELVET TERMINATOR,2005-07-31T22:22:20.000Z,2005-08-07T17:06:20.000Z,2,returned
10180,DIANE.COLLINS@email.com,COLDBLOODED DARLING,2005-07-31T22:57:43.000Z,2005-08-09T03:04:43.000Z,2,delayed
10189,RAUL.FORTIER@email.com,CHAMPION FLATLINERS,2005-07-31T23:25:00.000Z,2005-08-03T05:01:00.000Z,2,returned
10201,JAMES.GANNON@email.com,SILENCE KANE,2005-07-31T23:42:18.000Z,2005-08-08T19:49:18.000Z,2,delayed
10229,ANNETTE.OLSON@email.com,SALUTE APOLLO,2005-08-01T00:45:26.000Z,2005-08-10T05:21:26.000Z,1,delayed
10249,RANDALL.NEUMANN@email.com,ANONYMOUS HUMAN,2005-08-01T01:35:39.000Z,2005-08-06T05:50:39.000Z,1,lost
10255,TOMMY.COLLAZO@email.com,YENTL IDAHO,2005-08-01T01:46:13.000Z,2005-08-03T04:54:13.000Z,1,returned
10280,LONNIE.TIRADO@email.com,FISH OPUS,2005-08-01T02:27:15.000Z,2005-08-07T22:01:15.000Z,2,delayed
10303,ZACHARY.HITE@email.com,DANGEROUS UPTOWN,2005-08-01T03:13:33.000Z,2005-08-06T01:16:33.000Z,2,returned
10317,IAN.STILL@email.com,AMISTAD MIDSUMMER,2005-08-01T03:35:34.000Z,2005-08-06T01:27:34.000Z,2,lost
10333,MARC.OUTLAW@email.com,SUMMER SCARFACE,2005-08-01T03:58:32.000Z,2005-08-03T23:51:32.000Z,2,delayed
10346,DERRICK.BOURQUE@email.com,TROJAN TOMORROW,2005-08-01T04:19:23.000Z,2005-08-06T00:00:23.000Z,1,borrowed
10349,DAISY.BATES@email.com,AMISTAD MIDSUMMER,2005-08-01T04:27:13.000Z,2005-08-08T09:15:13.000Z,1,returned
10350,LORI.WOOD@email.com,IDAHO LOVE,2005-08-01T04:30:05.000Z,2005-08-05T08:59:05.000Z,1,returned
10364,EDWARD.BAUGH@email.com,HAROLD FRENCH,2005-08-01T05:06:49.000Z,2005-08-09T05:05:49.000Z,2,borrowed
10384,BRANDON.HUEY@email.com,MIDSUMMER GROUNDHOG,2005-08-01T05:39:14.000Z,2005-08-02T02:06:14.000Z,1,returned
10385,DANA.HART@email.com,COMMAND DARLING,2005-08-01T05:39:55.000Z,2005-08-06T01:16:55.000Z,1,lost
10386,JESSICA.HALL@email.com,FURY MURDER,2005-08-01T05:42:20.000Z,2005-08-07T05:12:20.000Z,2,delayed
10458,CHRISTOPHER.GRECO@email.com,FOREVER CANDIDATE,2005-08-01T08:19:48.000Z,2005-08-02T09:16:48.000Z,1,returned
10476,HILDA.HOPKINS@email.com,HORROR REIGN,2005-08-01T09:03:20.000Z,2005-08-10T05:52:20.000Z,1,delayed
10483,CARRIE.PORTER@email.com,FORWARD TEMPLE,2005-08-01T09:19:45.000Z,2005-08-04T08:29:45.000Z,1,lost
10503,KEITH.RICO@email.com,HANGING DEEP,2005-08-01T10:07:44.000Z,2005-08-08T07:22:44.000Z,1,lost
10019,FERNANDO.CHURCHILL@email.com,INDIAN LOVE,2005-07-31T17:20:56.000Z,2005-08-07T13:25:56.000Z,1,borrowed
10025,JAIME.NETTLES@email.com,BUGSY SONG,2005-07-31T17:29:09.000Z,2005-08-07T13:20:09.000Z,2,lost
10048,MARGIE.WADE@email.com,SQUAD FISH,2005-07-31T18:08:56.000Z,2005-08-05T19:15:56.000Z,2,borrowed
10058,TANYA.GILBERT@email.com,COLOR PHILADELPHIA,2005-07-31T18:20:21.000Z,2005-08-03T23:41:21.000Z,2,delayed
10060,CAROLYN.PEREZ@email.com,HOPE TOOTSIE,2005-07-31T18:23:00.000Z,2005-08-08T18:07:00.000Z,1,borrowed
10064,STEPHANIE.MITCHELL@email.com,POND SEATTLE,2005-07-31T18:27:02.000Z,2005-08-06T20:15:02.000Z,1,borrowed
10105,VELMA.LUCAS@email.com,AMISTAD MIDSUMMER,2005-07-31T19:54:20.000Z,2005-08-09T16:45:20.000Z,1,delayed
10111,MARTHA.GONZALEZ@email.com,SANTA PARIS,2005-07-31T20:08:33.000Z,2005-08-06T01:58:33.000Z,2,lost
10132,SARAH.LEWIS@email.com,STRICTLY SCARFACE,2005-07-31T20:50:24.000Z,2005-08-07T22:37:24.000Z,2,lost
10143,PENNY.NEAL@email.com,INSTINCT AIRPORT,2005-07-31T21:11:43.000Z,2005-08-09T16:48:43.000Z,2,delayed
10149,BRANDY.GRAVES@email.com,CUPBOARD SINNERS,2005-07-31T21:20:46.000Z,2005-08-07T22:12:46.000Z,2,returned
10156,DANA.HART@email.com,ANTHEM LUKE,2005-07-31T21:36:00.000Z,2005-08-01T23:03:00.000Z,2,borrowed
10183,HOWARD.FORTNER@email.com,VIDEOTAPE ARSENIC,2005-07-31T23:08:01.000Z,2005-08-09T19:41:01.000Z,1,borrowed
10198,BRANDON.HUEY@email.com,ENOUGH RAGING,2005-07-31T23:36:15.000Z,2005-08-07T05:18:15.000Z,2,returned
10217,ALAN.KAHN@email.com,DYNAMITE TARZAN,2005-08-01T00:07:27.000Z,2005-08-08T23:42:27.000Z,1,borrowed
10239,ALVIN.DELOACH@email.com,EFFECT GLADIATOR,2005-08-01T01:09:22.000Z,2005-08-04T00:35:22.000Z,2,delayed
10251,DEBRA.NELSON@email.com,PANTHER REDS,2005-08-01T01:39:12.000Z,2005-08-06T02:51:12.000Z,1,borrowed
10304,ARTHUR.SIMPKINS@email.com,FRENCH HOLIDAY,2005-08-01T03:14:12.000Z,2005-08-07T21:38:12.000Z,1,returned
10308,MARLENE.WELCH@email.com,CAUSE DATE,2005-08-01T03:22:49.000Z,2005-08-09T03:39:49.000Z,2,delayed
10379,DEBBIE.REYES@email.com,PIRATES ROXANNE,2005-08-01T05:34:29.000Z,2005-08-06T06:49:29.000Z,1,delayed
10396,SONIA.GREGORY@email.com,PANKY SUBMARINE,2005-08-01T06:08:46.000Z,2005-08-08T02:47:46.000Z,1,lost
10397,NATHANIEL.ADAM@email.com,TRAMP OTHERS,2005-08-01T06:11:27.000Z,2005-08-03T06:51:27.000Z,1,returned
10409,OSCAR.AQUINO@email.com,NATIONAL STORY,2005-08-01T06:49:15.000Z,2005-08-02T12:42:15.000Z,2,borrowed
10418,CAROLINE.BOWMAN@email.com,GOODFELLAS SALUTE,2005-08-01T07:11:07.000Z,2005-08-04T10:12:07.000Z,2,borrowed
10425,CLIFFORD.BOWENS@email.com,BILL OTHERS,2005-08-01T07:23:25.000Z,2005-08-05T03:29:25.000Z,1,delayed
10460,SUE.PETERS@email.com,WON DARES,2005-08-01T08:31:00.000Z,2005-08-09T08:28:00.000Z,1,borrowed
10494,MELANIE.ARMSTRONG@email.com,CRAFT OUTFIELD,2005-08-01T09:45:21.000Z,2005-08-02T11:34:21.000Z,1,delayed
10498,TERRY.GRISSOM@email.com,MOCKINGBIRD HOLLYWOOD,2005-08-01T09:56:48.000Z,2005-08-03T14:46:48.000Z,2,lost
10499,TOMMY.COLLAZO@email.com,REQUIEM TYCOON,2005-08-01T10:00:20.000Z,2005-08-10T10:52:20.000Z,2,borrowed
10039,CARMEN.OWENS@email.com,WARLOCK WEREWOLF,2005-07-31T17:50:40.000Z,2005-08-01T17:49:40.000Z,2,borrowed
10084,CLAUDE.HERZOG@email.com,CAMPUS REMEMBER,2005-07-31T19:11:29.000Z,2005-08-06T21:28:29.000Z,2,lost
10094,ENRIQUE.FORSYTHE@email.com,NORTHWEST POLISH,2005-07-31T19:31:18.000Z,2005-08-06T17:31:18.000Z,2,delayed
10102,BEATRICE.ARNOLD@email.com,TIES HUNGER,2005-07-31T19:49:10.000Z,2005-08-08T19:15:10.000Z,1,returned
10103,DEBORAH.WALKER@email.com,ALLEY EVOLUTION,2005-07-31T19:49:13.000Z,2005-08-05T14:55:13.000Z,2,delayed
10104,HOLLY.FOX@email.com,ROCK INSTINCT,2005-07-31T19:49:14.000Z,2005-08-05T00:11:14.000Z,2,lost
10131,BEN.EASTER@email.com,TRAMP OTHERS,2005-07-31T20:45:28.000Z,2005-08-03T23:19:28.000Z,2,lost
10140,GUY.BROWNLEE@email.com,MAGIC MALLRATS,2005-07-31T21:03:20.000Z,2005-08-07T22:15:20.000Z,2,delayed
10150,CHAD.CARBONE@email.com,LABYRINTH LEAGUE,2005-07-31T21:22:00.000Z,2005-08-05T00:17:00.000Z,2,returned
10154,VALERIE.BLACK@email.com,MOURNING PURPLE,2005-07-31T21:30:49.000Z,2005-08-07T02:05:49.000Z,2,lost
10159,ANDRE.RAPP@email.com,DUDE BLINDNESS,2005-07-31T21:54:30.000Z,2005-08-02T23:43:30.000Z,2,returned
10162,PEDRO.CHESTNUT@email.com,EXORCIST STING,2005-07-31T22:11:01.000Z,2005-08-07T00:52:01.000Z,2,lost
10205,WANDA.PATTERSON@email.com,AIRPLANE SIERRA,2005-07-31T23:48:24.000Z,2005-08-06T22:53:24.000Z,1,returned
10208,MARIAN.MENDOZA@email.com,RIGHT CRANES,2005-07-31T23:54:51.000Z,2005-08-04T21:39:51.000Z,2,lost
10225,GENE.SANBORN@email.com,POLISH BROOKLYN,2005-08-01T00:38:40.000Z,2005-08-06T19:00:40.000Z,1,lost
10241,GERALDINE.PERKINS@email.com,FREDDY STORM,2005-08-01T01:12:25.000Z,2005-08-07T23:37:25.000Z,1,returned
10250,VICTORIA.GIBSON@email.com,SLUMS DUCK,2005-08-01T01:38:42.000Z,2005-08-07T02:59:42.000Z,2,delayed
10253,PEGGY.MYERS@email.com,FERRIS MOTHER,2005-08-01T01:39:49.000Z,2005-08-08T03:28:49.000Z,2,delayed
10259,CASEY.MENA@email.com,HEAVEN FREEDOM,2005-08-01T01:52:05.000Z,2005-08-03T19:54:05.000Z,1,borrowed
10264,SHERRI.RHODES@email.com,FANTASIA PARK,2005-08-01T02:03:12.000Z,2005-08-07T23:34:12.000Z,2,lost
10275,DARRELL.POWER@email.com,CHITTY LOCK,2005-08-01T02:20:08.000Z,2005-08-08T05:48:08.000Z,1,delayed
10276,ANN.EVANS@email.com,JASON TRAP,2005-08-01T02:22:23.000Z,2005-08-03T06:59:23.000Z,1,lost
10306,DARREN.WINDHAM@email.com,NEIGHBORS CHARADE,2005-08-01T03:19:18.000Z,2005-08-09T01:16:18.000Z,1,borrowed
10316,WESLEY.BULL@email.com,HIGH ENCINO,2005-08-01T03:34:57.000Z,2005-08-06T01:34:57.000Z,2,lost
10323,CLIFTON.MALCOLM@email.com,SEARCHERS WAIT,2005-08-01T03:44:58.000Z,2005-08-06T06:56:58.000Z,1,borrowed
10341,MICHEAL.FORMAN@email.com,RESURRECTION SILVERADO,2005-08-01T04:10:02.000Z,2005-08-07T10:01:02.000Z,1,delayed
10352,BOB.PFEIFFER@email.com,ENGLISH BULWORTH,2005-08-01T04:44:36.000Z,2005-08-05T06:15:36.000Z,2,returned
10355,GERALDINE.PERKINS@email.com,INTRIGUE WORST,2005-08-01T04:47:37.000Z,2005-08-02T08:28:37.000Z,2,lost
10400,ESTHER.CRAWFORD@email.com,STRAIGHT HOURS,2005-08-01T06:18:24.000Z,2005-08-10T07:38:24.000Z,1,lost
10405,DARRELL.POWER@email.com,SIEGE MADRE,2005-08-01T06:35:25.000Z,2005-08-05T04:38:25.000Z,2,delayed
10411,ARNOLD.HAVENS@email.com,HOLOCAUST HIGHBALL,2005-08-01T06:56:32.000Z,2005-08-10T03:58:32.000Z,2,lost
10429,CHESTER.BENNER@email.com,STORY SIDE,2005-08-01T07:34:18.000Z,2005-08-10T11:38:18.000Z,1,lost
10433,BRAD.MCCURDY@email.com,FORRESTER COMANCHEROS,2005-08-01T07:45:56.000Z,2005-08-05T08:46:56.000Z,2,borrowed
10468,CARRIE.PORTER@email.com,INDIAN LOVE,2005-08-01T08:48:29.000Z,2005-08-05T08:58:29.000Z,2,returned
10015,SUZANNE.NICHOLS@email.com,ALI FOREVER,2005-07-31T17:11:17.000Z,2005-08-03T14:48:17.000Z,2,lost
10053,MELINDA.FERNANDEZ@email.com,TITANS JERK,2005-07-31T18:15:39.000Z,2005-08-07T21:32:39.000Z,1,delayed
10066,SHANNON.FREEMAN@email.com,VAMPIRE WHALE,2005-07-31T18:30:01.000Z,2005-08-01T13:45:01.000Z,2,delayed
10072,MITCHELL.WESTMORELAND@email.com,SUNDANCE INVASION,2005-07-31T18:50:37.000Z,2005-08-02T23:25:37.000Z,2,returned
10086,EILEEN.CARR@email.com,NONE SPIKING,2005-07-31T19:14:08.000Z,2005-08-07T00:33:08.000Z,2,borrowed
10092,BENJAMIN.VARNEY@email.com,TRACY CIDER,2005-07-31T19:28:09.000Z,2005-08-01T20:37:09.000Z,1,lost
10099,CHARLENE.ALVAREZ@email.com,HOMICIDE PEACH,2005-07-31T19:47:14.000Z,2005-08-02T16:25:14.000Z,1,delayed
10119,JACK.FOUST@email.com,ALAMO VIDEOTAPE,2005-07-31T20:20:59.000Z,2005-08-02T22:14:59.000Z,2,delayed
10158,PHILIP.CAUSEY@email.com,GHOSTBUSTERS ELF,2005-07-31T21:40:31.000Z,2005-08-08T17:25:31.000Z,2,borrowed
10169,EVELYN.MORGAN@email.com,MOD SECRETARY,2005-07-31T22:27:13.000Z,2005-08-05T19:32:13.000Z,2,lost
10175,RHONDA.KENNEDY@email.com,SLEEPING SUSPECTS,2005-07-31T22:40:11.000Z,2005-08-09T01:22:11.000Z,1,borrowed
10197,ELAINE.STEVENS@email.com,DWARFS ALTER,2005-07-31T23:35:25.000Z,2005-08-07T05:04:25.000Z,2,borrowed
10211,DARRYL.ASHCRAFT@email.com,CONGENIALITY QUEST,2005-08-01T00:01:16.000Z,2005-08-10T00:31:16.000Z,1,lost
10220,SHELLY.WATTS@email.com,STREETCAR INTENTIONS,2005-08-01T00:13:22.000Z,2005-08-04T21:57:22.000Z,2,lost
10226,FLORENCE.WOODS@email.com,PET HAUNTING,2005-08-01T00:40:04.000Z,2005-08-08T00:02:04.000Z,1,returned
10234,GERTRUDE.CASTILLO@email.com,GILMORE BOILED,2005-08-01T00:56:20.000Z,2005-08-09T00:51:20.000Z,2,delayed
10244,ALICE.STEWART@email.com,CASABLANCA SUPER,2005-08-01T01:20:01.000Z,2005-08-06T22:06:01.000Z,2,borrowed
10256,JEAN.BELL@email.com,COMMAND DARLING,2005-08-01T01:47:11.000Z,2005-08-05T04:21:11.000Z,2,borrowed
10268,HAZEL.WARREN@email.com,MULAN MOON,2005-08-01T02:08:56.000Z,2005-08-08T01:41:56.000Z,1,borrowed
10296,BYRON.BOX@email.com,HOMEWARD CIDER,2005-08-01T03:04:37.000Z,2005-08-01T22:59:37.000Z,1,returned
10351,AUDREY.RAY@email.com,SNATCH SLIPPER,2005-08-01T04:32:13.000Z,2005-08-08T08:48:13.000Z,1,lost
10360,FRANCISCO.SKIDMORE@email.com,DRAGON SQUAD,2005-08-01T04:52:53.000Z,2005-08-05T09:55:53.000Z,1,returned
10398,YVONNE.WATKINS@email.com,VELVET TERMINATOR,2005-08-01T06:11:49.000Z,2005-08-04T04:54:49.000Z,1,returned
10426,RICHARD.MCCRARY@email.com,EXORCIST STING,2005-08-01T07:26:08.000Z,2005-08-09T03:09:08.000Z,1,lost
10430,DEAN.SAUER@email.com,DRIVER ANNIE,2005-08-01T07:37:06.000Z,2005-08-03T06:25:06.000Z,1,borrowed
10439,STEPHEN.QUALLS@email.com,MOON BUNCH,2005-08-01T07:54:26.000Z,2005-08-08T13:04:26.000Z,1,returned
10442,AMANDA.CARTER@email.com,ZOOLANDER FICTION,2005-08-01T07:58:08.000Z,2005-08-05T08:07:08.000Z,2,returned
10479,CAROLE.BARNETT@email.com,ZORRO ARK,2005-08-01T09:11:25.000Z,2005-08-06T03:52:25.000Z,1,delayed
10489,TERESA.ROGERS@email.com,THIEF PELICAN,2005-08-01T09:27:42.000Z,2005-08-07T11:56:42.000Z,1,lost
10497,MARC.OUTLAW@email.com,DIVIDE MONSTER,2005-08-01T09:55:59.000Z,2005-08-07T10:15:59.000Z,1,lost
10022,WENDY.HARRISON@email.com,HELLFIGHTERS SIERRA,2005-07-31T17:25:30.000Z,2005-08-04T12:35:30.000Z,1,lost
10023,BRIAN.WYMAN@email.com,BONNIE HOLOCAUST,2005-07-31T17:25:51.000Z,2005-08-09T17:00:51.000Z,1,borrowed
10026,STEPHEN.QUALLS@email.com,AIRPORT POLLOCK,2005-07-31T17:31:51.000Z,2005-08-03T20:14:51.000Z,2,delayed
10033,BOBBY.BOUDREAU@email.com,WITCHES PANIC,2005-07-31T17:44:29.000Z,2005-08-04T18:52:29.000Z,1,returned
10056,TANYA.GILBERT@email.com,BEDAZZLED MARRIED,2005-07-31T18:19:13.000Z,2005-08-01T15:09:13.000Z,2,borrowed
10057,JOY.GEORGE@email.com,SATURDAY LAMBS,2005-07-31T18:20:18.000Z,2005-08-08T16:59:18.000Z,2,returned
10062,ANDREW.PURDY@email.com,HAMLET WISDOM,2005-07-31T18:24:55.000Z,2005-08-03T21:51:55.000Z,2,borrowed
10065,CHARLIE.BESS@email.com,FIDDLER LOST,2005-07-31T18:27:34.000Z,2005-08-01T12:45:34.000Z,2,borrowed
10076,DWIGHT.LOMBARDI@email.com,DOWNHILL ENOUGH,2005-07-31T19:00:34.000Z,2005-08-09T23:37:34.000Z,2,lost
10083,OSCAR.AQUINO@email.com,MEET CHOCOLATE,2005-07-31T19:10:19.000Z,2005-08-06T22:18:19.000Z,1,borrowed
10100,SCOTT.SHELLEY@email.com,TEMPLE ATTRACTION,2005-07-31T19:47:18.000Z,2005-08-03T15:58:18.000Z,2,lost
10124,EARL.SHANKS@email.com,HOMEWARD CIDER,2005-07-31T20:31:49.000Z,2005-08-03T23:06:49.000Z,1,returned
10193,SAMUEL.MARLOW@email.com,HURRICANE AFFAIR,2005-07-31T23:33:27.000Z,2005-08-07T19:15:27.000Z,1,returned
10206,RUBY.WASHINGTON@email.com,WITCHES PANIC,2005-07-31T23:52:40.000Z,2005-08-10T01:36:40.000Z,2,returned
10210,CLARENCE.GAMEZ@email.com,ALADDIN CALENDAR,2005-07-31T23:58:52.000Z,2005-08-10T00:16:52.000Z,1,returned
10285,SALLY.PIERCE@email.com,WORDS HUNTER,2005-08-01T02:35:11.000Z,2005-08-05T02:55:11.000Z,2,returned
10288,ASHLEY.RICHARDSON@email.com,CASPER DRAGONFLY,2005-08-01T02:38:42.000Z,2005-08-06T03:34:42.000Z,1,borrowed
10290,BENJAMIN.VARNEY@email.com,WORST BANGER,2005-08-01T02:39:50.000Z,2005-08-08T21:29:50.000Z,2,lost
10293,MYRTLE.FLEMING@email.com,GABLES METROPOLIS,2005-08-01T02:44:26.000Z,2005-08-05T03:16:26.000Z,2,borrowed
10301,MARSHALL.THORN@email.com,PHILADELPHIA WIFE,2005-08-01T03:09:37.000Z,2005-08-04T22:14:37.000Z,2,returned
10315,MYRTLE.FLEMING@email.com,CUPBOARD SINNERS,2005-08-01T03:34:45.000Z,2005-08-07T04:27:45.000Z,1,delayed
10343,MARGIE.WADE@email.com,MIGHTY LUCK,2005-08-01T04:15:47.000Z,2005-08-02T03:48:47.000Z,2,lost
10376,DUSTIN.GILLETTE@email.com,TROJAN TOMORROW,2005-08-01T05:27:13.000Z,2005-08-07T05:11:13.000Z,2,lost
10406,CLARENCE.GAMEZ@email.com,MICROCOSMOS PARADISE,2005-08-01T06:37:05.000Z,2005-08-02T05:11:05.000Z,1,lost
10423,MARIA.MILLER@email.com,CLUELESS BUCKET,2005-08-01T07:19:53.000Z,2005-08-08T09:25:53.000Z,1,lost
10424,BONNIE.HUGHES@email.com,HILLS NEIGHBORS,2005-08-01T07:22:54.000Z,2005-08-06T12:44:54.000Z,1,lost
10428,CATHERINE.CAMPBELL@email.com,UNDEFEATED DALMATIONS,2005-08-01T07:30:11.000Z,2005-08-02T08:30:11.000Z,2,delayed
10446,PAULA.BRYANT@email.com,MOCKINGBIRD HOLLYWOOD,2005-08-01T08:02:17.000Z,2005-08-04T09:00:17.000Z,2,lost
10448,PAUL.TROUT@email.com,JINGLE SAGEBRUSH,2005-08-01T08:09:31.000Z,2005-08-02T08:55:31.000Z,2,returned
10467,ALLEN.BUTTERFIELD@email.com,SPEED SUIT,2005-08-01T08:45:58.000Z,2005-08-09T09:17:58.000Z,2,returned
10470,HARVEY.GUAJARDO@email.com,ALONE TRIP,2005-08-01T08:52:26.000Z,2005-08-05T05:52:26.000Z,1,borrowed
10475,WENDY.HARRISON@email.com,OSCAR GOLD,2005-08-01T09:03:17.000Z,2005-08-10T14:50:17.000Z,2,borrowed
10478,TRAVIS.ESTEP@email.com,STORM HAPPINESS,2005-08-01T09:09:06.000Z,2005-08-06T04:05:06.000Z,1,delayed
10030,TIMOTHY.BUNN@email.com,FATAL HAUNTED,2005-07-31T17:39:36.000Z,2005-08-03T14:29:36.000Z,2,borrowed
10035,ANDREW.PURDY@email.com,MONSOON CAUSE,2005-07-31T17:46:46.000Z,2005-08-04T19:33:46.000Z,1,borrowed
10037,JEAN.BELL@email.com,BRIDE INTRIGUE,2005-07-31T17:48:08.000Z,2005-08-09T18:11:08.000Z,2,returned
10116,CYNTHIA.YOUNG@email.com,CLUELESS BUCKET,2005-07-31T20:14:02.000Z,2005-08-03T00:48:02.000Z,2,lost
10129,BOB.PFEIFFER@email.com,NIGHTMARE CHILL,2005-07-31T20:41:35.000Z,2005-08-05T16:05:35.000Z,1,lost
10151,LAWRENCE.LAWTON@email.com,WHALE BIKINI,2005-07-31T21:22:37.000Z,2005-08-01T21:20:37.000Z,1,lost
10212,GARY.COY@email.com,SNATCHERS MONTEZUMA,2005-08-01T00:01:35.000Z,2005-08-02T22:02:35.000Z,1,delayed
10236,GORDON.ALLARD@email.com,SORORITY QUEEN,2005-08-01T01:05:34.000Z,2005-08-01T22:40:34.000Z,1,delayed
10243,ESTHER.CRAWFORD@email.com,JERK PAYCHECK,2005-08-01T01:18:46.000Z,2005-08-06T20:45:46.000Z,1,returned
10274,AARON.SELBY@email.com,ORANGE GRAPES,2005-08-01T02:16:51.000Z,2005-08-04T21:22:51.000Z,2,lost
10311,MEGAN.PALMER@email.com,TRUMAN CRAZY,2005-08-01T03:27:59.000Z,2005-08-02T07:51:59.000Z,1,borrowed
10336,WAYNE.TRUONG@email.com,DOORS PRESIDENT,2005-08-01T03:59:53.000Z,2005-08-03T07:05:53.000Z,2,delayed
10344,ADAM.GOOCH@email.com,SLEEPING SUSPECTS,2005-08-01T04:18:23.000Z,2005-08-06T04:20:23.000Z,1,delayed
10374,JOSEPH.JOY@email.com,VOICE PEACH,2005-08-01T05:25:27.000Z,2005-08-07T04:44:27.000Z,2,delayed
10387,WANDA.PATTERSON@email.com,GLEAMING JAWBREAKER,2005-08-01T05:42:31.000Z,2005-08-08T06:44:31.000Z,1,borrowed
10420,JUSTIN.NGO@email.com,SATURDAY LAMBS,2005-08-01T07:13:53.000Z,2005-08-06T07:05:53.000Z,2,delayed
10431,HAZEL.WARREN@email.com,DOGMA FAMILY,2005-08-01T07:41:54.000Z,2005-08-07T08:44:54.000Z,2,returned
10444,CONNIE.WALLACE@email.com,RAGING AIRPLANE,2005-08-01T08:01:40.000Z,2005-08-09T10:31:40.000Z,1,returned
10449,GINA.WILLIAMSON@email.com,FATAL HAUNTED,2005-08-01T08:09:59.000Z,2005-08-05T10:25:59.000Z,1,returned
10451,MARGARET.MOORE@email.com,LOSE INCH,2005-08-01T08:11:25.000Z,2005-08-03T11:37:25.000Z,2,borrowed
10461,LEAH.CURTIS@email.com,QUEEN LUKE,2005-08-01T08:32:53.000Z,2005-08-09T09:19:53.000Z,1,lost
10469,LEO.EBERT@email.com,PELICAN COMFORTS,2005-08-01T08:51:11.000Z,2005-08-05T05:53:11.000Z,2,borrowed
